"",Date,Tweet_ID,Original_Tweet_Text,Updated_Clean_Text,Segment,New_Category
4500,2020-07-31,1289015831905611781,"We have a COVID-19 Emergency Housing Assistance Program, funded with $25 million from various sources.

Residents seeking assistance should visit: https://t.co/caFbKv8aeV or call 311

Text HousingHelpSA to 41444 to donate to this fund.

7/10 https://t.co/Q8mLrQjkID","We have a COVID 19 Emergency Housing Assistance Program funded with 25 million from various sources Residents seeking assistance should visit ",1,0
4501,2020-07-31,1289015828889952257,"If you've been diagnosed with COVID-19 and are concerned about your ability to effectively isolate yourself from the rest of your household, we have free isolation facilities available.

Please call our COVID-19 hotline at 210-207-5779 for more information.

5/10",If you ve been diagnosed with COVID 19 and are concerned about your ability to effectively isolate yourself from the rest of your household we have free isolation facilities available Please call our COVID 19 hotline at 210 207 5779 for more information 5 10,1,0
4502,2020-07-31,1289015827325431808,"Warnings &amp; indicators: https://t.co/50irESC6w4

Testing info: https://t.co/8t4ChuaBfz

Tonight's live briefing: https://t.co/rGLsY4dOPJ

4/10","Warnings amp indicators ",1,0
4503,2020-07-31,1289015825370931200,"VENTILATORS / HOSPITAL BEDS:

486 of 3879 staffed beds available, 13%. 965 (-42) are being used to fight COVID-19.

413 of 764 ventilators available, 54%. 250 (-19) are being used to fight COVID-19.

3/10 https://t.co/hkvnDlmLfK","VENTILATORS HOSPITAL BEDS 486 of 3879 staffed beds available 13 965 42 are being used to fight COVID 19 413 of 764 ventilators available 54 250 19 are being used to fight COVID 19 3 10 ",1,5.56
4504,2020-07-31,1289015818785886213,"COVID-19 UPDATE July 30:

We're now at 40253 (+1323) cases.

965 (-42) total hospitalized, 380 (-9) of those in ICU, 250 (-19) on ventilators.

Estimate as of July 27: 26,757 recoveries

1/10 https://t.co/nWumiMIuWF","COVID 19 UPDATE July 30 We re now at 40253 1323 cases 965 42 total hospitalized 380 9 of those in ICU 250 19 on ventilators Estimate as of July 27 26 757 recoveries 1 10 ",1,0
4505,2020-07-30,1288975159928524800,"#SocialDistance means stay at least two golden retrievers away from each other. It’s been a while since we talked about this but the 6ft distance is about 2 meters. What does that look like? We’ve put that in perspectives. Let’s stay apart to #stopthespread of #COVID19. https://t.co/8lJuCnQorj"," SocialDistance means stay at least two golden retrievers away from each other It s been a while since we talked about this but the 6ft distance is about 2 meters What does that look like We ve put that in perspectives Let s stay apart to stopthespread of COVID19 ",1,0
4506,2020-07-30,1288970174343913472,"Nos llevará a todos trabajando juntos para detener la propagación de #COVID19 y luchar contra esta # pandemia.

⏱️Minimice pasar tiempo en público cerca de otros.
😷Use máscaras o cubiertas faciales.
👉Mantenga la distancia al menos 2 m
👐Lávese las manos https://t.co/nKCPwgOQlc","Nos llevará a todos trabajando juntos para detener la propagación de COVID19 y luchar contra esta pandemia Minimice pasar tiempo en público cerca de otros Use máscaras o cubiertas faciales Mantenga la distancia al menos 2 m Lávese las manos ",1,0
4507,2020-07-30,1288958360214278144,"It’s going to take all of us working together to #stopthespread of #COVID19 and fight this #pandemic.

⏱️Minimize spending time in public around others.
😷Wear masks or face covers.
👉Keep the distance at least 6ft (2m) 
👐#WashYourHands 

#Houston/ #HarrisCounty we can do this! https://t.co/OsUmK2hZHd","It s going to take all of us working together to stopthespread of COVID19 and fight this pandemic Minimize spending time in public around others Wear masks or face covers Keep the distance at least 6ft 2m WashYourHands Houston HarrisCounty we can do this ",1,2.27
4508,2020-07-30,1288946591513141251,Earlier today I joined North Texas Mayors and @NTxCommission to discuss the next round of #COVID19 relief and the importance of funding for Texas cities. https://t.co/2qrbG0T3qF,"Earlier today I joined North Texas Mayors and NTxCommission to discuss the next round of COVID19 relief and the importance of funding for Texas cities ",1,0
4509,2020-07-30,1288944777766068225,"As of July 30 (4pm), there are 70,850 confirmed cases of #COVID19 in Houston/Harris County and 706 deaths. A total of 23,465 patients have recovered. Our integrated dashboard will provide updates daily https://t.co/XFMGcOiDyG #SocialDistance #WashYourHands #JustAMask https://t.co/zghKwSUn1P","As of July 30 4pm there are 70 850 confirmed cases of COVID19 in Houston Harris County and 706 deaths A total of 23 465 patients have recovered Our integrated dashboard will provide updates daily ",1,0
4510,2020-07-30,1288922758458552320,I just voted to kickstart debate on extending unemployment benefits for Texans. It’s critical that the millions of Texans who are out of work due to the #COVID19 pandemic receive the support they need so they can continue to provide for their families. https://t.co/mvY3paI1ra,"I just voted to kickstart debate on extending unemployment benefits for Texans It s critical that the millions of Texans who are out of work due to the COVID19 pandemic receive the support they need so they can continue to provide for their families ",1,0
4511,2020-07-30,1288912572465532928,"Complicated even in the best of times, #DATING in times of #COVID19 comes with additional risks. Going on dates? Taking relationships to the next level? We have some tips for you to mingle safely and avoid getting infected with COVID-19. https://t.co/TodZ3toDTA","Complicated even in the best of times DATING in times of COVID19 comes with additional risks Going on dates Taking relationships to the next level We have some tips for you to mingle safely and avoid getting infected with COVID 19 ",1,0
4512,2020-07-30,1288898216952582145,"Llaves, teléfono, cartera y #mascarilla! No lo olvide y use su mascarilla/cubrebocas correctamente cuando se encuentre afuera. La mascarilla debe cubrir su nariz y boca y sentirse ajustada. Hágalo correctamente y minimice el riesgo de infectarse con el #virus. #Síalamascarilla https://t.co/8Qeha22QEd","Llaves teléfono cartera y mascarilla No lo olvide y use su mascarilla cubrebocas correctamente cuando se encuentre afuera La mascarilla debe cubrir su nariz y boca y sentirse ajustada Hágalo correctamente y minimice el riesgo de infectarse con el virus Síalamascarilla ",1,0
4513,2020-07-30,1288871210957377538,"Although everyone is at risk of getting sick from #COVID19, #AfricanAmericans have been disproportionately affected by the #virus. It's important to understand the health #inequalities within our community and take action. Read our community health guide. https://t.co/4EuUH4Z7bh https://t.co/z45sXdOcUR","Although everyone is at risk of getting sick from COVID19 AfricanAmericans have been disproportionately affected by the virus It s important to understand the health inequalities within our community and take action Read our community health guide ",1,0
4514,2020-07-30,1288864603435413505,"Fácil, efectiva y detiene el contagio de #COVID19. 
Mientras más personas lo usan, más efectivas son.  Tomemos la responsabilidad de proteger nuestra salud, la de nuestros seres queridos y de nuestra comunidad.  Recuerde #Síalamascarilla https://t.co/XNXi45zTAI","Fácil efectiva y detiene el contagio de COVID19 Mientras más personas lo usan más efectivas son Tomemos la responsabilidad de proteger nuestra salud la de nuestros seres queridos y de nuestra comunidad Recuerde Síalamascarilla ",1,0
4515,2020-07-30,1288863046794969088,"When you wear your masks you are protecting yourself, your loved ones and our #frontline  heroes . It’s simple, effective and helps #stopthespread of #COVID19. It’s just a mask. #JustAMask https://t.co/5XQyices3k","When you wear your masks you are protecting yourself your loved ones and our frontline heroes It s simple effective and helps stopthespread of COVID19 It s just a mask JustAMask ",1,0
4516,2020-07-30,1288851713106104323,"Proud to support S. 4212, Civil Justice for Victims of COVID Act, in order to hold Chinese Communist Party accountable for their reckless acts that lead to the current pandemic and has so far contributed to the death of more than 150 thousand Americans.","Proud to support S 4212 Civil Justice for Victims of COVID Act in order to hold Chinese Communist Party accountable for their reckless acts that lead to the current pandemic and has so far contributed to the death of more than 150 thousand Americans ",1,0
4517,2020-07-30,1288844496474701825,"La Preuba #COVID19 está disponible para los residentes del Condado de Harris!

Los pasos son simples:

💻Visite https://t.co/XD06fhTRzf o
☎️Llame 832-927-7575
✔️Complete la evaluación simple y obtenga acceso a nuestros sitios de prueba seguros ubicados en todo el #CondadoHarris. https://t.co/bTCFDUodH6","La Preuba COVID19 está disponible para los residentes del Condado de Harris Los pasos son simples Visite ",1,0
4518,2020-07-30,1288843780569870337,"Free #COVID19 Tests are available to ALL #HarrisCounty residents!

Steps are simple:

💻Go to https://t.co/XD06fhTRzf or 
☎️Call 832-927-7575
✔️Complete the simple assessment to get access to our safe &amp; secure testing sites located throughout #HarrisCounty.

#DontGuessTaketheTest https://t.co/xs8aJJATtB","Free COVID19 Tests are available to ALL HarrisCounty residents Steps are simple Go to ",1,0
4519,2020-07-30,1288785510312411136,States Have Spent Little of $150 Billion COVID Relief Fund https://t.co/xWAgCid8yj,"States Have Spent Little of 150 Billion COVID Relief Fund ",1,0
4520,2020-07-30,1288780639387475968,The Senate GOP bill has at least one useful idea: scholarships for children to attend the schools of their choice in the fall. https://t.co/6EMX9tIuBB via @WSJ,"The Senate GOP bill has at least one useful idea scholarships for children to attend the schools of their choice in the fall ",1,0
4521,2020-07-30,1288676451324252166,"If you’ve recovered from COVID-19, you may be able to save someone's life by donating your plasma. If you are interested, please email COVID19@southtexasblood.org or call them at 210-731-2719.

We're currently facing a critical plasma shortage.

8/10 https://t.co/DSdXvVJHXf","If you ve recovered from COVID 19 you may be able to save someone s life by donating your plasma If you are interested please email COVID19 southtexasblood org or call them at 210 731 2719 We re currently facing a critical plasma shortage 8 10 ",1,0
